key,data,enc
86fbd80ea2274355,5415eb7920362a42c381bce779e78a0a0974f2e953150d34e6347becf6ae95da904b8ab91807edf70b6adc27c67b2f9fafad3fbf68fc1eb24f431407cbfdb457a695765f54583651cbb9a04674eb6220705cc7e4e98aa8eb114ecd967cb20a626ad7a23192b9bdeb03aa5fb3502c348fdd041a5ac462506086eb1ed8a2f8ba27f8ac948156885f2ea38fb9d031335af402c6620b233794fe9860f8946f4eaa19a6bf34c3966d74d78f9f4d50cce6723a,24ddb2b52da424eca1d459c8a38f6f78b734ca01bac2438a83f5c3e9ccc93c011cd105742cd4db594eda5945bfe910801d64d7abfe294761eb47c56b3e3b60c39219ffc2b89537126d15baf9e3616ad3e4e4813b20f6b5d5300ba33b914e406a16690b0863de9fe1cd501115a003f590c4a894568d2885c59e5dcb0db04ac7b50aceadf36a0e4bae5b4a0715d96e63a7cb3ed2f8f45324e0921b1e6e62754d0fa7d53f7681bc4e0f03b290a7638e5b17
8694304cfe3fd47c,c7afb0493b14b7eb412193186b1260cf627b2a3199d4f0630ae11c5e2c2098dc9313e2454d48977621f0bf4f398f9f64f05caf6d9cd6b786f159efb65e5bbbaa8d850c222eee9e9459dde5050a1e8edac61653365341116ea6b5d76440df6be11d28a8b61bfe3389241c41f3f02b98e70fd12066bb1801dfea14b8b853d6f7a66f52271dd362784665cbf16c2dfcb7bfb40a75af2856c195d119d14c1a4a11d22bc6b5e37e32d7d0e3735fd679a102826797542dd020ed2b65bcfe58cedaa000,36f6bb488abd544d072a41faaaa8278f915d9bea727f45ce736f3707bb65cbed8fc0dcea46c12028397a4b1352b5313252249b7916c756ec11cde98a69f6e3cf9afb6ce41c3bbf1ceeb176878a664be9864fe502976e163c330931bd098e754570d63cc60370a540e9eac543268c63706ad3622b5b8b6c6a51db8cb43bca0dea67995106b6330977af745041d4bf5036ca9174d75cd3ed2adfe84bb8c2e6744c3f68565e7c6c5880dda03941da896ce11f2885bb6a7a377f1303aed4bccf0b25
79dd023fab7d0ce5,9a057133065415174657cb5af4eac2639dcd72b6fcbd4900c1cc8ebab28c012884897d6324038cacbc916f731e700fcc46f8718c3ce20185f5fd6f8f319821c336c242c27a2460043e0f23afe12d6ac2b091b6a8caac54bf8b160bcc7c8fad0c89bb929368fd91b8ee07593701167f16b732c743d5395b58777d198db23ac9948dde1597b8b7ec6cc67aef46b5857529b4a690fdcefff3559b3bd571aaf9b4ab7261afb85a0268f569b394a44e6434a25fee86db4fbc9843710a55f9d18ce4424d3cde60f3176d573ee59404d25d7005,1ea27c91db25653cd97bfbf87167fcd8d3da244f37e336c24b67a7743248f5f28d6923cd6808493b55bb867943af72fb6a3f7225ad1f5186c5ea1e22fc9713a0718c3541402b70e5ee2a733904c31424c8aef58df351efecf30a3a6391931de7e4a628af0e14397685cb35e60d5ba7f32092690179b64b0932b298921f4f79c7dcb85e4caa68bb59ddae933c789cdefb85bc34052db31ce63a2208ca7eaba50421c23f77afaaa2802f4c9f033b88f631efbcf6161d208b4e8e2e819b0a541cfa7e99de029b843cedc0298b64667d0d2d
42fbd91c790efdd3,4a45de7d53b7c4359800ec2a665b5c0bdbb0d54e63eae3d06f037833610ee475e56164b5ef837a27b88b636fea20b27ec10449e1e185dbe42650d3ec0c86889489c11286d4dd194b9a9fca149f459a11ab774e871001c9dad72e7f8a14613c4bc748a0a73070ca3d58b8c6ae754cd8fd91b59ffb9980c38c69dbff9b45d74795706c66d5ede71561d73830f79a99627a8f93ee6e83b56660bb5c305a00f41273dfa4a0abeea176923cf8a84727e7666b0408a286a1f074c3ce368271f4cf8919bdc6c4547017a17d4cb2c64a84be7e923be14cd2892a49e8b1a8be0f6e2792eb,46ad80c165a29e4197ce8b282b8151094a7a7c906683a5be075082da47a1e035bd4f93de1c531b8bf1e22ce3e712c94ac26b980cc9e772cf7aba0ba8cc78dbf1636752bc78580dc2e9a268f410aaafae65cb08a5f1fe4b2626572418f6de01695ac20fd5cd0965aaeac52e1432b226bd31d221c335b721f2ff6e4bb2563f62a06ff664f20dc75561730beca459921f77de135507f8409740775cb143611853f6dbf2ea961c15640fd8b8abb10fcf0195447a56ba6bfd2cd91ad3907ff9781f1561c3d4dd4d98c64442efcf87f83a4dc3acb7ba72d1a81064a51197cd2d89c8fa
8694385b412be9a0,51bdf1feb38bf7d986d3934a92f60ab203f60f7d7e2d11a42e8d738dc0b64925672267f1d121590fd2cf602ba1262dbe96c0677be5587444ce85e39d8a5e697b31c43269f5703e1cc3839a32cb9494939262c0153f4e03aecd9354374796090d4f1197ed06ed9aa4a1e6ba1e5cb6f0044da93d3ab0f76785d2d2d712a03eed7807b064e1a8b5ecbb01b9a637d39ab1c05d8fddc9ea48a9b80d65f31044d7fcbd29c39a0b0150ed18a106e80ec7af44276eea1fe9cb0ef3834b2c9c19eb12e2f5e5b5ad7a716a00147adb5c9bf746c2d1b4a5294ff46a76a36d1233a3162c38603ce82b13e95fac6e8d1543253bb829e8,07d30e7e933153c0a61a3e700fa80122c251f05a4fa824071bb87625b959b1065905261570216ced35c9f24b71a85009b1cd546fff3c60ce5467d190a3bde892e88dd33d6f7cbb1643d158ebb49542b14d714e5510c1584d001c4ba669e4825be7fed751c7f8928b7b63ab9904bc4652f1f5e25e184f5824aebb0937c99eaad0d9a72ec2ecbe5d45d5d63f43094c4a3fa6e1d9ca65d70c803406c23072e2f3693ee8bebacfb4f42b5dce0fdab86933da88c32138988c8aac75f150f526d90a9e32606bc2a2bce0df5652ca0f6467d72477dd16a5f6cffa52f1242a6f97a1e68c16f3d315fdacaae2dc73184b738a52df
f7e13c06d0fbfaab,104bab9ec2f486c01ac40611f941b4f422a1a80648b8dc233995d60ff0fcfbe9d9e54e279a5d1616b0e9c62be468d67d7146a15243f692d01ddfdabef431a5a7fbbacee6dfea6f7916ab25701abb9f34121702c06e55757d5b227738473802fb2ab7fc63271bdd779e1da0c95ccb736a29ab1be95c17710a4f7465e3af5fcc129c13213308ebf217e9c1770fa2b3a9166546b19e9efc1c403f12b90f79216768f3deaff5d206d1e9a2f84e30495e8902872b500bfbb8bd9b078e1fb1a4a5117c44eb49fbdddc424b73a3edd4f107665d25763ee31a2af6948e444aefbb76c6ff388a55dc4e8e3bae81fbe230fff83cc941d7cf8d6996b70cf24a21635bc45e93,1291705921b5c6d88d34743ba896d80714cf50f90b50798dee495d2acbe6cc68394699c8eb6cbadcd1b56d00060cc11b3b44251aba9febe8f0c66643ef5d4362763bdaaed0f4536225dc2ed83ff4073626e15c0fd4637f1d33078aef0016a935b8c217d27627e20ea19dde7302badf839b063759d98801f91944b075b8dcb67bcc5f1826a630c9f7a42655f94160cca9ee37da3d63499e22304d8c6237dac5dfe4b07a308e10c8ad8b3168a8a060b184348b1e0d263bf6d03912d0e85e8af81f1dcb29515883e9a1c26a9fe58c82dd021ab2487b4b5029d6dcd8fa61f756eb7d4d45d958975be54a6426f2696d5025634b0d7f0117b6ff5f550e3f360247cbf8
4fe36a4688e6ebc2,6ab46355bb0565ec78b92767c5f23a80792ef680f0e1dc922400bd9d223202bc1446ee4251d50bd7e89e1a8b75a93414095f9bc3113c8dc90dea121630ea309d8c2b8f8de4fe457502a2dadecad91d6f5f915a1db80c8b3cc1e5c2f153a63294e4e654c73a99bc9f8c9ef98688ef51133fb761a35d2abf04023f1c5cd2c5ca42749d43a42bc76ae6cbe31ebf22f83ee1347257e346539629e273061a8677431faca5ffc0339c02f654cb88ab236917f469a2c55dfb4d89d3bf9d9fe1bdada7f063b2d9302c7d76ec6173545ae946ffbe364b99283953a23e876978a600e24bec2f7a1f980456334534ec8d0b5f6a7c5a696ee21e2f31aa95f2fbd4efcaf91b53f60fc4339ed76e0ec0dd559ef0db1ad6,e3f63131c226e48467f80f654974b2ed6b04cf52fb29bba24d3441d322d0affb25dad93b99b23b1c35d901e5e0405731bf8a514265181f223ce61c92851ff6eb9ecc5784769550d8347b06362c10ffbf1ae524b6742dba09598e6b7b8c15c34be910e6dbb528d2993595b113ba8c0cd8e4c5280f8be8e310ddd446e1ab3c3849897ed8d004abfc583e5ebc374e6a43de8b948741ab6e8235ae875eb33a437b394f619665edce023fe69eaaa37c8d67553987e19a0ac72fea1c44f9a7a0a6707d8cbf0ee17eeaad209d1f354ad493fb3c5e25f1d254e160d8f837ccdb4c5b46cff308dbe3cf449e14646d67e99682112789a9a653692b596cba94a6c48049b5ac9678e95d8983f0df0e308491676507b9
4067567c129d1b13,604c842045ac92cf3c2cd6add15b398db6c121a4e191a6e52fe9041634e8ef3780dceefbf54a5f58438d41e79dff2ba599ce2e622c32534a0791d8d309bad1330f4eafd861c9590f5f6c5e790eb975c80f3803e2905c5c93d369b76fec23c766c3c314c868b6a20b1ea63f788c2cea0540a793dc1d9b37638ff0e8b2bdb26ab821e39dba5e924860a87ac3aea018741cd51d29ba45e0db295f8503862e17e1f614cba2b295fbdfce3fa1de506a96576f71cf9f9a46fa841c68c4e2ad3663dbe3987c5b54901d78469b8553fb57f0fe39f5063182f2848b00642d981fc07ad6807ba7bb86db7aad9306c390312681a9ccb5403be7cb0586fa4f15b66e7fb627ca393253cdac8f5293900df353fe32b8cfa79cbf975be92f5506ba4c9f9bc1a611,95c4c7977e91d1ca7b79f56d24dbdba569d52882f4d179ade3d574256b038d727146c5613d83e570384e13082f7f860b1996c1bfc9d8ff27e9715b51ea025167e4617a8ade4c2392911431542d0d8d269d30fb2ccab88a74f50821bbb378ea92f006f137f702035afc2ea3ad977be12dcf6095d74e6f8f28fc169baef5a28b3ab3fa10185fc5dd7b39de3a3156eda70314a8dcbd974d8b624639bfdbedfcb79299c45dbf37bbd678375f2d093ad4527400d0d5fd649a456e391f9afbdea3313dde4d610b5e53bfe27484ed68cd1e69a4bb1a78823b6a788d8f142510ad5946a80f6fed0bc0548aa4a54c83b1d14b19b7913da6465770d30f08448c7bb2821516b276d07bdc810752321bd1a490310159f86ba325d98126d0848d2fd4976062c0
3b90854ad7203599,dbc5f1bfcd80b5916e25480de0a65be2813c76574a3c32e17c352f401c9740a559d14543c0c52f5a7fb846f3e6a86301a3798f81de1548e05cdfebcb93a9d3d0706a80068a1b24f5a624b2830578eac459b28d700999f5a6945912aa20c27bea7c0d4122286038879fa04266847d1c0ba21fd076b1424bfaa465c751b1621d6308dbab902789a58b0743caecb5c1ce2dc12c4c215d1f7401110b3adb3a8045e26adf10c420fb2f9cefd4251c29db49e4f62d2daf6a90343adf86658cd92a9dc0cb18ded0fdba9f4f595d1dc15443c57a81846cf19db93de0ae522b8faee844efa67d322d655e2ec9958f9b76b2aebc31669367cb2aa662c821e5ed6ee29f17947e9472c7c36f06d869e21e297960721fcc316b6b242e6d540081e24e13f973e13303ad61a04597bdb9268a7191e34a91,f45b0d9393c0203c73d4ae1569ad33eb4c080139dc2ce1f4aa0d797c521eb95d0d574a18a76b9a363632469d8de738ab669e95d4538abcf72db6264b64157f696cf1a16dd546a87ece1eeb28018b822c26066dff40eede9e097949a979649cca633854814d580da91751b0d32db70e53575b3b8526ba90adedf042cb524c979f6904e101638eb321a6230a148aea126e7914b6a7002ff5c0f69dcb73ee0a9e8624f667a6112dd5f64a82f9c9b92f3bc11aaf2e9ff3086b80b26632cb3be39daf5d7d2f97380ffde913c6bf30c96a8cf99d5def510e7984175477a0df8f00fa9a60032ef74c87fdcdaf0d086c3858139f43163bf413f5930e01318c96cab0c120e2b570b4561e94d0519446053618d0ef3d99e840ff9ea8e59c14f8247fad86cec047a52805ade0269ec83d7fae542b79
1200a1104c170fe7,4aa69cc27bd398c33c0964dbb662e743a7197296dcaae08764a975a8d2169523d79d9ccebc0186a1c618794b0a6aca181c2473c3ee7b4422fda3def15347cf12d92fddad0f7142843b679b4f4f5ad33c03cc0f7d4f3287d7bf5758d59e43392cea1ef80f44830ad422e3d385157bc2d758f9a51852543e402b9785a5399575b331038bdf1e8dae5e3c053279425bc57ddb7520163aeb85aa14b0ca54e2ec84add6126030a42bb44768df721890c3fe47598330e151443bc215971d7596ad27ae972ff120549b6d14447199f24eeb5f52f4dcf09d5926ee26b87020e20f2263093b068c6378306dbef970814c98c98fff293caf5f71fcb9e648b4127e5019dcd4e4064ce62a53e01ab3b52dbb1cb6ee2bf6aa43962a61564d1762c0e700026a69e49c3d8d0bfecd39513bf6c964b02a2db9900add7d419f82c8971a413cfa69a0,2760f784214646e0758b242ad09f0fc7789f421bbcf30a6a40f135b6d2efa0701befe682ae171b885791d7495e3f5cddae059e778f52f0f71a3d5fe2d79cf0df1e93f75840c03f8111caa56d7ac54d90b6d77bd9dd25af53de49bb362074b23f485468a497268c7d09aba2c9c75ed4a5b7e605e283e4e389ce1e079dd08160557915e835306fcd04bfe230f121eb974afd9ba40d99f13400ff016a820d5273cf5b8faf6568e981022a8d2a72779a4ee20cfeb920c696c2e39c74fd0993d888f01fa78276797021abb323dab5d7b0941326849945d268f35920a0fd3c392238ceb0f2366cc2b6fb66b9cbd72118b59646789d67836d989b287fcfef07be39d307cc84c7643abd728c521ec172f8c1e08c95c21d2a8e55265d920fe72f80b95ad44efece12bbceb1c947095349aca8c00169125ccefac41b220564f6d136b96846
